id,doc_number,staff_id,project_id,period,date,week_label,hours,bill_rate,cost_rate,billable_value,labor_cost
TS-2026-03-01463,TS-2026-0149,staff-professional-services-1,svc-sub-22-0,2026-03,2026-03-26,2026-03-W4,1.6,197.00,133.68,319.63,216.89
TS-2026-03-01464,TS-2026-0150,staff-professional-services-1,svc-sub-22-0,2026-03,2026-03-31,2026-03-W5,2.4,197.00,133.68,477.51,324.03
TS-2026-03-01465,TS-2026-0151,staff-professional-services-bf1,svc-sub-22-1,2026-03,2026-03-07,2026-03-W1,0.7,204.00,132.89,148.10,96.48
TS-2026-03-01466,TS-2026-0152,staff-professional-services-bf1,svc-sub-22-1,2026-03,2026-03-13,2026-03-W2,1.2,204.00,132.89,239.15,155.79
TS-2026-03-01467,TS-2026-0153,staff-professional-services-bf1,svc-sub-22-1,2026-03,2026-03-19,2026-03-W3,1.3,204.00,132.89,272.18,177.30
TS-2026-03-01468,TS-2026-0154,staff-professional-services-bf1,svc-sub-22-1,2026-03,2026-03-25,2026-03-W4,1.3,204.00,132.89,266.58,173.66
TS-2026-03-01469,TS-2026-0155,staff-professional-services-bf1,svc-sub-22-1,2026-03,2026-03-31,2026-03-W5,1.4,204.00,132.89,287.32,187.17
TS-2026-03-01470,TS-2026-0156,staff-professional-services-6,svc-sub-23-3,2026-03,2026-03-08,2026-03-W1,10.6,190.00,124.81,2020.03,1326.95
TS-2026-03-01471,TS-2026-0157,staff-professional-services-6,svc-sub-23-3,2026-03,2026-03-13,2026-03-W2,18.8,190.00,124.81,3575.81,2348.93
TS-2026-03-01472,TS-2026-0158,staff-professional-services-6,svc-sub-23-3,2026-03,2026-03-20,2026-03-W3,13.5,190.00,124.81,2557.18,1679.80
TS-2026-03-01473,TS-2026-0159,staff-professional-services-6,svc-sub-23-3,2026-03,2026-03-26,2026-03-W4,15.1,190.00,124.81,2863.74,1881.18
TS-2026-03-01474,TS-2026-0160,staff-professional-services-6,svc-sub-23-3,2026-03,2026-03-31,2026-03-W5,13,190.00,124.81,2473.68,1624.95
TS-2026-03-01475,TS-2026-0161,staff-professional-services-9,svc-sub-23-3,2026-03,2026-03-07,2026-03-W1,19.6,188.00,115.24,3677.77,2254.39
TS-2026-03-01476,TS-2026-0162,staff-professional-services-9,svc-sub-23-3,2026-03,2026-03-14,2026-03-W2,15.4,188.00,115.24,2888.51,1770.60
TS-2026-03-01477,TS-2026-0163,staff-professional-services-9,svc-sub-23-3,2026-03,2026-03-19,2026-03-W3,14.6,188.00,115.24,2737.34,1677.93
TS-2026-03-01478,TS-2026-0164,staff-professional-services-9,svc-sub-23-3,2026-03,2026-03-26,2026-03-W4,18.3,188.00,115.24,3434.08,2105.02
TS-2026-03-01479,TS-2026-0165,staff-professional-services-9,svc-sub-23-3,2026-03,2026-03-31,2026-03-W5,22.7,188.00,115.24,4271.86,2618.56
TS-2026-03-01480,TS-2026-0166,staff-professional-services-2,svc-sub-24-0,2026-03,2026-03-08,2026-03-W1,24.4,206.00,127.02,5029.36,3101.11
TS-2026-03-01481,TS-2026-0167,staff-professional-services-2,svc-sub-24-0,2026-03,2026-03-13,2026-03-W2,18.9,206.00,127.02,3900.14,2404.83
TS-2026-03-01482,TS-2026-0168,staff-professional-services-2,svc-sub-24-0,2026-03,2026-03-19,2026-03-W3,18.1,206.00,127.02,3722.65,2295.39
TS-2026-03-01483,TS-2026-0169,staff-professional-services-2,svc-sub-24-0,2026-03,2026-03-25,2026-03-W4,25,206.00,127.02,5148.87,3174.80
TS-2026-03-01484,TS-2026-0170,staff-professional-services-2,svc-sub-24-0,2026-03,2026-03-31,2026-03-W5,24,206.00,127.02,4948.98,3051.55
TS-2026-03-01485,TS-2026-0171,staff-professional-services-0,svc-sub-24-1,2026-03,2026-03-08,2026-03-W1,31.5,189.00,127.95,5948.86,4027.28
TS-2026-03-01486,TS-2026-0172,staff-professional-services-0,svc-sub-24-1,2026-03,2026-03-13,2026-03-W2,25,189.00,127.95,4731.42,3203.10
TS-2026-03-01487,TS-2026-0173,staff-professional-services-0,svc-sub-24-1,2026-03,2026-03-19,2026-03-W3,17.8,189.00,127.95,3372.96,2283.44
TS-2026-03-01488,TS-2026-0174,staff-professional-services-0,svc-sub-24-1,2026-03,2026-03-26,2026-03-W4,16.9,189.00,127.95,3201.18,2167.15
TS-2026-03-01489,TS-2026-0175,staff-professional-services-0,svc-sub-24-1,2026-03,2026-03-31,2026-03-W5,28.1,189.00,127.95,5302.17,3589.48
TS-2026-03-01490,TS-2026-0176,staff-professional-services-4,svc-sub-24-1,2026-03,2026-03-08,2026-03-W1,34.1,183.00,131.16,6243.69,4474.99
TS-2026-03-01491,TS-2026-0177,staff-professional-services-4,svc-sub-24-1,2026-03,2026-03-14,2026-03-W2,29,183.00,131.16,5311.46,3806.84
TS-2026-03-01492,TS-2026-0178,staff-professional-services-4,svc-sub-24-1,2026-03,2026-03-19,2026-03-W3,34.9,183.00,131.16,6380.66,4573.16
TS-2026-03-01493,TS-2026-0179,staff-professional-services-4,svc-sub-24-1,2026-03,2026-03-26,2026-03-W4,25.5,183.00,131.16,4668.31,3345.88
TS-2026-03-01494,TS-2026-0180,staff-professional-services-4,svc-sub-24-1,2026-03,2026-03-31,2026-03-W5,34.6,183.00,131.16,6339.29,4543.50
TS-2026-03-01495,TS-2026-0181,staff-professional-services-11,svc-sub-25-0,2026-03,2026-03-07,2026-03-W1,30.7,208.00,136.53,6386.63,4192.15
TS-2026-03-01496,TS-2026-0182,staff-professional-services-11,svc-sub-25-0,2026-03,2026-03-14,2026-03-W2,18.1,208.00,136.53,3769.41,2474.22
TS-2026-03-01497,TS-2026-0183,staff-professional-services-11,svc-sub-25-0,2026-03,2026-03-19,2026-03-W3,16.9,208.00,136.53,3506.38,2301.57
TS-2026-03-01498,TS-2026-0184,staff-professional-services-11,svc-sub-25-0,2026-03,2026-03-26,2026-03-W4,25.4,208.00,136.53,5280.62,3466.17
TS-2026-03-01499,TS-2026-0185,staff-professional-services-11,svc-sub-25-0,2026-03,2026-03-31,2026-03-W5,13.5,208.00,136.53,2806.96,1842.47
TS-2026-03-01500,TS-2026-0186,staff-professional-services-bf0,svc-sub-25-1,2026-03,2026-03-07,2026-03-W1,8.1,207.00,137.25,1673.66,1109.71
TS-2026-03-01501,TS-2026-0187,staff-professional-services-bf0,svc-sub-25-1,2026-03,2026-03-13,2026-03-W2,9.1,207.00,137.25,1882.76,1248.35
TS-2026-03-01502,TS-2026-0188,staff-professional-services-bf0,svc-sub-25-1,2026-03,2026-03-20,2026-03-W3,5.7,207.00,137.25,1176.26,779.91
TS-2026-03-01503,TS-2026-0189,staff-professional-services-bf0,svc-sub-25-1,2026-03,2026-03-25,2026-03-W4,8.7,207.00,137.25,1795.09,1190.22
TS-2026-03-01504,TS-2026-0190,staff-professional-services-bf0,svc-sub-25-1,2026-03,2026-03-31,2026-03-W5,4.7,207.00,137.25,972.23,644.63
TS-2026-03-01505,TS-2026-0191,staff-professional-services-5,svc-sub-25-2,2026-03,2026-03-08,2026-03-W1,12.3,218.00,156.26,2687.23,1926.18
TS-2026-03-01506,TS-2026-0192,staff-professional-services-5,svc-sub-25-2,2026-03,2026-03-13,2026-03-W2,7,218.00,156.26,1528.79,1095.82
TS-2026-03-01507,TS-2026-0193,staff-professional-services-5,svc-sub-25-2,2026-03,2026-03-19,2026-03-W3,5.8,218.00,156.26,1259.03,902.46
TS-2026-03-01508,TS-2026-0194,staff-professional-services-5,svc-sub-25-2,2026-03,2026-03-25,2026-03-W4,10.1,218.00,156.26,2210.06,1584.15
TS-2026-03-01509,TS-2026-0195,staff-professional-services-5,svc-sub-25-2,2026-03,2026-03-31,2026-03-W5,6,218.00,156.26,1314.89,942.50
TS-2026-03-01510,TS-2026-0196,staff-professional-services-10,svc-sub-26-0,2026-03,2026-03-08,2026-03-W1,20.8,203.00,133.22,4228.13,2774.74
TS-2026-03-01511,TS-2026-0197,staff-professional-services-10,svc-sub-26-0,2026-03,2026-03-14,2026-03-W2,22.3,203.00,133.22,4526.16,2970.32
TS-2026-03-01512,TS-2026-0198,staff-professional-services-10,svc-sub-26-0,2026-03,2026-03-20,2026-03-W3,22.9,203.00,133.22,4656.43,3055.81
TS-2026-03-01513,TS-2026-0199,staff-professional-services-10,svc-sub-26-0,2026-03,2026-03-26,2026-03-W4,13.8,203.00,133.22,2802.80,1839.35
TS-2026-03-01514,TS-2026-0200,staff-professional-services-10,svc-sub-26-0,2026-03,2026-03-31,2026-03-W5,17.2,203.00,133.22,3488.94,2289.64
TS-2026-03-01515,TS-2026-0201,staff-professional-services-7,svc-sub-26-0,2026-03,2026-03-08,2026-03-W1,21.5,212.00,134.72,4566.84,2902.10
TS-2026-03-01516,TS-2026-0202,staff-professional-services-7,svc-sub-26-0,2026-03,2026-03-14,2026-03-W2,15.6,212.00,134.72,3299.11,2096.49
TS-2026-03-01517,TS-2026-0203,staff-professional-services-7,svc-sub-26-0,2026-03,2026-03-19,2026-03-W3,13.7,212.00,134.72,2913.22,1851.27
TS-2026-03-01518,TS-2026-0204,staff-professional-services-7,svc-sub-26-0,2026-03,2026-03-26,2026-03-W4,17.3,212.00,134.72,3670.89,2332.75
TS-2026-03-01519,TS-2026-0205,staff-professional-services-7,svc-sub-26-0,2026-03,2026-03-31,2026-03-W5,14.6,212.00,134.72,3097.48,1968.36
TS-2026-03-01520,TS-2026-0206,staff-professional-services-3,svc-sub-26-1,2026-03,2026-03-08,2026-03-W1,30.2,187.00,122.96,5646.77,3712.98
TS-2026-03-01521,TS-2026-0207,staff-professional-services-3,svc-sub-26-1,2026-03,2026-03-14,2026-03-W2,25.6,187.00,122.96,4791.26,3150.45
TS-2026-03-01522,TS-2026-0208,staff-professional-services-3,svc-sub-26-1,2026-03,2026-03-20,2026-03-W3,31.2,187.00,122.96,5837.63,3838.48
TS-2026-03-01523,TS-2026-0209,staff-professional-services-3,svc-sub-26-1,2026-03,2026-03-26,2026-03-W4,20,187.00,122.96,3731.32,2453.49
TS-2026-03-01524,TS-2026-0210,staff-professional-services-3,svc-sub-26-1,2026-03,2026-03-31,2026-03-W5,21.5,187.00,122.96,4024.85,2646.50
TS-2026-03-01525,TS-2026-0211,staff-professional-services-8,svc-sub-26-1,2026-03,2026-03-07,2026-03-W1,20.4,189.00,127.36,3853.44,2596.69
TS-2026-03-01526,TS-2026-0212,staff-professional-services-8,svc-sub-26-1,2026-03,2026-03-13,2026-03-W2,20.8,189.00,127.36,3923.26,2643.74
TS-2026-03-01527,TS-2026-0213,staff-professional-services-8,svc-sub-26-1,2026-03,2026-03-19,2026-03-W3,19.8,189.00,127.36,3739.31,2519.78
TS-2026-03-01528,TS-2026-0214,staff-professional-services-8,svc-sub-26-1,2026-03,2026-03-26,2026-03-W4,33.8,189.00,127.36,6385.59,4303.01
TS-2026-03-01529,TS-2026-0215,staff-professional-services-8,svc-sub-26-1,2026-03,2026-03-31,2026-03-W5,16.2,189.00,127.36,3066.57,2066.45
TS-2026-04-01530,TS-2026-0216,staff-professional-services-9,svc-sub-24-0,2026-04,2026-04-08,2026-04-W1,19.5,218.00,145.23,4253.18,2833.44
TS-2026-04-01531,TS-2026-0217,staff-professional-services-9,svc-sub-24-0,2026-04,2026-04-14,2026-04-W2,16.1,218.00,145.23,3513.99,2340.99
TS-2026-04-01532,TS-2026-0218,staff-professional-services-9,svc-sub-24-0,2026-04,2026-04-19,2026-04-W3,21.3,218.00,145.23,4636.60,3088.87
TS-2026-04-01533,TS-2026-0219,staff-professional-services-9,svc-sub-24-0,2026-04,2026-04-25,2026-04-W4,22.9,218.00,145.23,4986.20,3321.77
TS-2026-04-01534,TS-2026-0220,staff-professional-services-9,svc-sub-24-0,2026-04,2026-04-30,2026-04-W5,24.6,218.00,145.23,5360.03,3570.81
TS-2026-04-01535,TS-2026-0221,staff-professional-services-bf0,svc-sub-24-1,2026-04,2026-04-07,2026-04-W1,19.7,182.00,130.48,3586.84,2571.49
TS-2026-04-01536,TS-2026-0222,staff-professional-services-bf0,svc-sub-24-1,2026-04,2026-04-13,2026-04-W2,38.8,182.00,130.48,7070.04,5068.67
TS-2026-04-01537,TS-2026-0223,staff-professional-services-bf0,svc-sub-24-1,2026-04,2026-04-20,2026-04-W3,36.8,182.00,130.48,6693.28,4798.57
TS-2026-04-01538,TS-2026-0224,staff-professional-services-bf0,svc-sub-24-1,2026-04,2026-04-25,2026-04-W4,37.8,182.00,130.48,6881.06,4933.19
TS-2026-04-01539,TS-2026-0225,staff-professional-services-bf0,svc-sub-24-1,2026-04,2026-04-30,2026-04-W5,17.4,182.00,130.48,3173.23,2274.96
TS-2026-04-01540,TS-2026-0226,staff-professional-services-11,svc-sub-24-1,2026-04,2026-04-07,2026-04-W1,26.7,188.00,133.79,5028.22,3578.33
TS-2026-04-01541,TS-2026-0227,staff-professional-services-11,svc-sub-24-1,2026-04,2026-04-14,2026-04-W2,23.5,188.00,133.79,4412.15,3139.90
TS-2026-04-01542,TS-2026-0228,staff-professional-services-11,svc-sub-24-1,2026-04,2026-04-19,2026-04-W3,24.9,188.00,133.79,4678.81,3329.67
TS-2026-04-01543,TS-2026-0229,staff-professional-services-11,svc-sub-24-1,2026-04,2026-04-25,2026-04-W4,22.9,188.00,133.79,4307.14,3065.17
TS-2026-04-01544,TS-2026-0230,staff-professional-services-11,svc-sub-24-1,2026-04,2026-04-30,2026-04-W5,30.2,188.00,133.79,5669.23,4034.50
TS-2026-04-01545,TS-2026-0231,staff-professional-services-5,svc-sub-25-0,2026-04,2026-04-08,2026-04-W1,20.7,215.00,146.03,4459.61,3029.01
TS-2026-04-01546,TS-2026-0232,staff-professional-services-5,svc-sub-25-0,2026-04,2026-04-14,2026-04-W2,20.3,215.00,146.03,4364.34,2964.30
TS-2026-04-01547,TS-2026-0233,staff-professional-services-5,svc-sub-25-0,2026-04,2026-04-20,2026-04-W3,16.4,215.00,146.03,3518.25,2389.63
TS-2026-04-01548,TS-2026-0234,staff-professional-services-5,svc-sub-25-0,2026-04,2026-04-26,2026-04-W4,26.4,215.00,146.03,5668.27,3849.94
TS-2026-04-01549,TS-2026-0235,staff-professional-services-5,svc-sub-25-0,2026-04,2026-04-30,2026-04-W5,17.4,215.00,146.03,3739.53,2539.92
TS-2026-04-01550,TS-2026-0236,staff-professional-services-6,svc-sub-26-0,2026-04,2026-04-08,2026-04-W1,23.7,209.00,134.62,4963.40,3197.00
TS-2026-04-01551,TS-2026-0237,staff-professional-services-6,svc-sub-26-0,2026-04,2026-04-14,2026-04-W2,21.1,209.00,134.62,4417.78,2845.56
TS-2026-04-01552,TS-2026-0238,staff-professional-services-6,svc-sub-26-0,2026-04,2026-04-20,2026-04-W3,15.5,209.00,134.62,3244.93,2090.11
TS-2026-04-01553,TS-2026-0239,staff-professional-services-6,svc-sub-26-0,2026-04,2026-04-26,2026-04-W4,17.7,209.00,134.62,3703.57,2385.52
TS-2026-04-01554,TS-2026-0240,staff-professional-services-6,svc-sub-26-0,2026-04,2026-04-30,2026-04-W5,17.8,209.00,134.62,3726.33,2400.18
TS-2026-04-01555,TS-2026-0241,staff-professional-services-bf1,svc-sub-26-0,2026-04,2026-04-08,2026-04-W1,11.6,214.00,130.93,2487.14,1521.69
TS-2026-04-01556,TS-2026-0242,staff-professional-services-bf1,svc-sub-26-0,2026-04,2026-04-13,2026-04-W2,19.2,214.00,130.93,4117.89,2519.42
TS-2026-04-01557,TS-2026-0243,staff-professional-services-bf1,svc-sub-26-0,2026-04,2026-04-20,2026-04-W3,17.3,214.00,130.93,3697.53,2262.23
TS-2026-04-01558,TS-2026-0244,staff-professional-services-bf1,svc-sub-26-0,2026-04,2026-04-26,2026-04-W4,18.7,214.00,130.93,4002.82,2449.02
TS-2026-04-01559,TS-2026-0245,staff-professional-services-bf1,svc-sub-26-0,2026-04,2026-04-30,2026-04-W5,13.5,214.00,130.93,2888.61,1767.32
TS-2026-04-01560,TS-2026-0246,staff-professional-services-0,svc-sub-26-1,2026-04,2026-04-07,2026-04-W1,19.2,187.00,123.70,3590.75,2375.27
TS-2026-04-01561,TS-2026-0247,staff-professional-services-0,svc-sub-26-1,2026-04,2026-04-14,2026-04-W2,25.9,187.00,123.70,4839.82,3201.53
TS-2026-04-01562,TS-2026-0248,staff-professional-services-0,svc-sub-26-1,2026-04,2026-04-20,2026-04-W3,28.1,187.00,123.70,5257.99,3478.15
TS-2026-04-01563,TS-2026-0249,staff-professional-services-0,svc-sub-26-1,2026-04,2026-04-26,2026-04-W4,27.3,187.00,123.70,5103.05,3375.65
TS-2026-04-01564,TS-2026-0250,staff-professional-services-0,svc-sub-26-1,2026-04,2026-04-30,2026-04-W5,25.2,187.00,123.70,4704.08,3111.74
TS-2026-04-01565,TS-2026-0251,staff-professional-services-2,svc-sub-26-1,2026-04,2026-04-07,2026-04-W1,20.9,198.00,131.82,4131.33,2750.46
TS-2026-04-01566,TS-2026-0252,staff-professional-services-2,svc-sub-26-1,2026-04,2026-04-13,2026-04-W2,23.8,198.00,131.82,4719.73,3142.20
TS-2026-04-01567,TS-2026-0253,staff-professional-services-2,svc-sub-26-1,2026-04,2026-04-20,2026-04-W3,27.3,198.00,131.82,5414.47,3604.72
TS-2026-04-01568,TS-2026-0254,staff-professional-services-2,svc-sub-26-1,2026-04,2026-04-25,2026-04-W4,23.6,198.00,131.82,4663.81,3104.97
TS-2026-04-01569,TS-2026-0255,staff-professional-services-2,svc-sub-26-1,2026-04,2026-04-30,2026-04-W5,13,198.00,131.82,2574.97,1714.31
TS-2026-04-01570,TS-2026-0256,staff-professional-services-8,svc-sub-27-0,2026-04,2026-04-07,2026-04-W1,9.6,195.00,131.32,1871.06,1260.04
TS-2026-04-01571,TS-2026-0257,staff-professional-services-8,svc-sub-27-0,2026-04,2026-04-13,2026-04-W2,6.5,195.00,131.32,1268.03,853.94
TS-2026-04-01572,TS-2026-0258,staff-professional-services-8,svc-sub-27-0,2026-04,2026-04-20,2026-04-W3,13.6,195.00,131.32,2661.73,1792.50
TS-2026-04-01573,TS-2026-0259,staff-professional-services-8,svc-sub-27-0,2026-04,2026-04-25,2026-04-W4,7.2,195.00,131.32,1413.71,952.04
TS-2026-04-01574,TS-2026-0260,staff-professional-services-8,svc-sub-27-0,2026-04,2026-04-30,2026-04-W5,11.7,195.00,131.32,2285.47,1539.12
TS-2026-04-01575,TS-2026-0261,staff-professional-services-10,svc-sub-27-1,2026-04,2026-04-07,2026-04-W1,7,201.00,123.45,1400.85,860.37
TS-2026-04-01576,TS-2026-0262,staff-professional-services-10,svc-sub-27-1,2026-04,2026-04-14,2026-04-W2,7.3,201.00,123.45,1459.06,896.12
TS-2026-04-01577,TS-2026-0263,staff-professional-services-10,svc-sub-27-1,2026-04,2026-04-19,2026-04-W3,12,201.00,123.45,2417.87,1485.01
TS-2026-04-01578,TS-2026-0264,staff-professional-services-10,svc-sub-27-1,2026-04,2026-04-26,2026-04-W4,11.2,201.00,123.45,2241.34,1376.58
TS-2026-04-01579,TS-2026-0265,staff-professional-services-10,svc-sub-27-1,2026-04,2026-04-30,2026-04-W5,12.3,201.00,123.45,2480.88,1523.70
TS-2026-04-01580,TS-2026-0266,staff-professional-services-4,svc-sub-27-2,2026-04,2026-04-07,2026-04-W1,9.5,213.00,118.28,2012.98,1117.82
TS-2026-04-01581,TS-2026-0267,staff-professional-services-4,svc-sub-27-2,2026-04,2026-04-13,2026-04-W2,6.2,213.00,118.28,1331.14,739.19
TS-2026-04-01582,TS-2026-0268,staff-professional-services-4,svc-sub-27-2,2026-04,2026-04-20,2026-04-W3,6.3,213.00,118.28,1340.76,744.53
TS-2026-04-01583,TS-2026-0269,staff-professional-services-4,svc-sub-27-2,2026-04,2026-04-25,2026-04-W4,12.6,213.00,118.28,2687.62,1492.45
TS-2026-04-01584,TS-2026-0270,staff-professional-services-4,svc-sub-27-2,2026-04,2026-04-30,2026-04-W5,10,213.00,118.28,2127.50,1181.41
TS-2026-04-01585,TS-2026-0271,staff-professional-services-3,svc-sub-27-3,2026-04,2026-04-08,2026-04-W1,16.9,191.00,114.77,3236.76,1944.94
TS-2026-04-01586,TS-2026-0272,staff-professional-services-3,svc-sub-27-3,2026-04,2026-04-13,2026-04-W2,15.3,191.00,114.77,2923.80,1756.88
TS-2026-04-01587,TS-2026-0273,staff-professional-services-3,svc-sub-27-3,2026-04,2026-04-19,2026-04-W3,21,191.00,114.77,4016.24,2413.32
TS-2026-04-01588,TS-2026-0274,staff-professional-services-3,svc-sub-27-3,2026-04,2026-04-25,2026-04-W4,14.5,191.00,114.77,2769.54,1664.19
TS-2026-04-01589,TS-2026-0275,staff-professional-services-3,svc-sub-27-3,2026-04,2026-04-30,2026-04-W5,15.6,191.00,114.77,2973.86,1786.96
TS-2026-04-01590,TS-2026-0276,staff-professional-services-1,svc-sub-27-3,2026-04,2026-04-08,2026-04-W1,13.3,188.00,112.12,2499.93,1490.92
TS-2026-04-01591,TS-2026-0277,staff-professional-services-1,svc-sub-27-3,2026-04,2026-04-14,2026-04-W2,11.4,188.00,112.12,2147.98,1281.02
TS-2026-04-01592,TS-2026-0278,staff-professional-services-1,svc-sub-27-3,2026-04,2026-04-19,2026-04-W3,15,188.00,112.12,2818.66,1681.00
TS-2026-04-01593,TS-2026-0279,staff-professional-services-1,svc-sub-27-3,2026-04,2026-04-25,2026-04-W4,17.6,188.00,112.12,3307.79,1972.71
TS-2026-04-01594,TS-2026-0280,staff-professional-services-1,svc-sub-27-3,2026-04,2026-04-30,2026-04-W5,13.6,188.00,112.12,2555.44,1524.02
TS-2026-05-01595,TS-2026-0281,staff-professional-services-10,svc-sub-24-1,2026-05,2026-05-07,2026-05-W1,15.3,182.00,124.26,2785.77,1901.98
TS-2026-05-01596,TS-2026-0282,staff-professional-services-10,svc-sub-24-1,2026-05,2026-05-14,2026-05-W2,20.6,182.00,124.26,3742.41,2555.12
TS-2026-05-01597,TS-2026-0283,staff-professional-services-10,svc-sub-24-1,2026-05,2026-05-19,2026-05-W3,22.5,182.00,124.26,4088.62,2791.49
TS-2026-05-01598,TS-2026-0284,staff-professional-services-10,svc-sub-24-1,2026-05,2026-05-26,2026-05-W4,31.7,182.00,124.26,5761.09,3933.37
TS-2026-05-01599,TS-2026-0285,staff-professional-services-10,svc-sub-24-1,2026-05,2026-05-31,2026-05-W5,34.9,182.00,124.26,6350.77,4335.97
TS-2026-05-01600,TS-2026-0286,staff-professional-services-8,svc-sub-24-1,2026-05,2026-05-07,2026-05-W1,31.4,197.00,145.20,6188.47,4561.25
TS-2026-05-01601,TS-2026-0287,staff-professional-services-8,svc-sub-24-1,2026-05,2026-05-13,2026-05-W2,27.7,197.00,145.20,5448.39,4015.77
TS-2026-05-01602,TS-2026-0288,staff-professional-services-8,svc-sub-24-1,2026-05,2026-05-20,2026-05-W3,31.8,197.00,145.20,6273.25,4623.74
TS-2026-05-01603,TS-2026-0289,staff-professional-services-8,svc-sub-24-1,2026-05,2026-05-26,2026-05-W4,26.5,197.00,145.20,5215.61,3844.20
TS-2026-05-01604,TS-2026-0290,staff-professional-services-8,svc-sub-24-1,2026-05,2026-05-31,2026-05-W5,28.7,197.00,145.20,5645.62,4161.14
TS-2026-05-01605,TS-2026-0291,staff-professional-services-1,svc-sub-25-0,2026-05,2026-05-08,2026-05-W1,17.7,203.00,143.44,3600.43,2544.07
TS-2026-05-01606,TS-2026-0292,staff-professional-services-1,svc-sub-25-0,2026-05,2026-05-13,2026-05-W2,25.6,203.00,143.44,5198.89,3673.54
TS-2026-05-01607,TS-2026-0293,staff-professional-services-1,svc-sub-25-0,2026-05,2026-05-19,2026-05-W3,18.9,203.00,143.44,3834.16,2709.22
TS-2026-05-01608,TS-2026-0294,staff-professional-services-1,svc-sub-25-0,2026-05,2026-05-25,2026-05-W4,20.2,203.00,143.44,4094.02,2892.84
TS-2026-05-01609,TS-2026-0295,staff-professional-services-1,svc-sub-25-0,2026-05,2026-05-31,2026-05-W5,24.7,203.00,143.44,5022.50,3548.90
TS-2026-05-01610,TS-2026-0296,staff-professional-services-bf1,svc-sub-26-0,2026-05,2026-05-08,2026-05-W1,21.9,209.00,129.39,4579.62,2835.20
TS-2026-05-01611,TS-2026-0297,staff-professional-services-bf1,svc-sub-26-0,2026-05,2026-05-13,2026-05-W2,21,209.00,129.39,4396.26,2721.68
TS-2026-05-01612,TS-2026-0298,staff-professional-services-bf1,svc-sub-26-0,2026-05,2026-05-20,2026-05-W3,17.1,209.00,129.39,3564.61,2206.82
TS-2026-05-01613,TS-2026-0299,staff-professional-services-bf1,svc-sub-26-0,2026-05,2026-05-25,2026-05-W4,15.5,209.00,129.39,3229.80,1999.54
TS-2026-05-01614,TS-2026-0300,staff-professional-services-bf1,svc-sub-26-0,2026-05,2026-05-31,2026-05-W5,14.5,209.00,129.39,3026.15,1873.46
TS-2026-05-01615,TS-2026-0301,staff-professional-services-5,svc-sub-26-0,2026-05,2026-05-07,2026-05-W1,17.2,207.00,136.23,3569.66,2349.25
TS-2026-05-01616,TS-2026-0302,staff-professional-services-5,svc-sub-26-0,2026-05,2026-05-13,2026-05-W2,19.9,207.00,136.23,4126.33,2715.60
TS-2026-05-01617,TS-2026-0303,staff-professional-services-5,svc-sub-26-0,2026-05,2026-05-19,2026-05-W3,17.2,207.00,136.23,3558.50,2341.91
TS-2026-05-01618,TS-2026-0304,staff-professional-services-5,svc-sub-26-0,2026-05,2026-05-26,2026-05-W4,21.9,207.00,136.23,4530.14,2981.36
TS-2026-05-01619,TS-2026-0305,staff-professional-services-5,svc-sub-26-0,2026-05,2026-05-31,2026-05-W5,12.9,207.00,136.23,2668.93,1756.47
