id,doc_number,staff_id,period,period_label,date,gross_pay,employee_taxes,benefits,net_pay
PC-2026-08-2454,PAY-2026-1131,staff-engineering-32,2026-08,2026-08 1st half,2026-08-15,5979.17,1772.83,455.11,3751.23
PC-2026-08-2455,PAY-2026-1132,staff-engineering-32,2026-08,2026-08 2nd half,2026-08-31,5979.16,1772.83,455.11,3751.22
PC-2026-09-2456,PAY-2026-1133,staff-engineering-32,2026-09,2026-09 1st half,2026-09-15,5979.17,1772.83,455.11,3751.23
PC-2026-09-2457,PAY-2026-1134,staff-engineering-32,2026-09,2026-09 2nd half,2026-09-30,5979.16,1772.83,455.11,3751.22
PC-2026-10-2458,PAY-2026-1135,staff-engineering-32,2026-10,2026-10 1st half,2026-10-15,5979.17,1772.83,455.11,3751.23
PC-2026-10-2459,PAY-2026-1136,staff-engineering-32,2026-10,2026-10 2nd half,2026-10-31,5979.16,1772.83,455.11,3751.22
PC-2026-11-2460,PAY-2026-1137,staff-engineering-32,2026-11,2026-11 1st half,2026-11-15,5979.17,1772.83,455.11,3751.23
PC-2026-11-2461,PAY-2026-1138,staff-engineering-32,2026-11,2026-11 2nd half,2026-11-30,5979.16,1772.83,455.11,3751.22
PC-2026-12-2462,PAY-2026-1139,staff-engineering-32,2026-12,2026-12 1st half,2026-12-15,9566.67,2836.52,728.17,6001.98
PC-2026-12-2463,PAY-2026-1140,staff-engineering-32,2026-12,2026-12 2nd half,2026-12-31,9566.66,2836.52,728.17,6001.97
PC-2026-07-2464,PAY-2026-1141,staff-engineering-33,2026-07,2026-07 1st half,2026-07-15,5591.67,1657.93,393.14,3540.60
PC-2026-07-2465,PAY-2026-1142,staff-engineering-33,2026-07,2026-07 2nd half,2026-07-31,5591.66,1657.93,393.14,3540.59
PC-2026-08-2466,PAY-2026-1143,staff-engineering-33,2026-08,2026-08 1st half,2026-08-15,5591.67,1657.93,393.14,3540.60
PC-2026-08-2467,PAY-2026-1144,staff-engineering-33,2026-08,2026-08 2nd half,2026-08-31,5591.66,1657.93,393.14,3540.59
PC-2026-09-2468,PAY-2026-1145,staff-engineering-33,2026-09,2026-09 1st half,2026-09-15,5591.67,1657.93,393.14,3540.60
PC-2026-09-2469,PAY-2026-1146,staff-engineering-33,2026-09,2026-09 2nd half,2026-09-30,5591.66,1657.93,393.14,3540.59
PC-2026-10-2470,PAY-2026-1147,staff-engineering-33,2026-10,2026-10 1st half,2026-10-15,5591.67,1657.93,393.14,3540.60
PC-2026-10-2471,PAY-2026-1148,staff-engineering-33,2026-10,2026-10 2nd half,2026-10-31,5591.66,1657.93,393.14,3540.59
PC-2026-11-2472,PAY-2026-1149,staff-engineering-33,2026-11,2026-11 1st half,2026-11-15,5591.67,1657.93,393.14,3540.60
PC-2026-11-2473,PAY-2026-1150,staff-engineering-33,2026-11,2026-11 2nd half,2026-11-30,5591.66,1657.93,393.14,3540.59
PC-2026-12-2474,PAY-2026-1151,staff-engineering-33,2026-12,2026-12 1st half,2026-12-15,8946.67,2652.69,629.03,5664.95
PC-2026-12-2475,PAY-2026-1152,staff-engineering-33,2026-12,2026-12 2nd half,2026-12-31,8946.66,2652.69,629.03,5664.94
PC-2026-08-2476,PAY-2026-1153,staff-engineering-34,2026-08,2026-08 1st half,2026-08-15,11008.33,3484.14,927.07,6597.12
PC-2026-08-2477,PAY-2026-1154,staff-engineering-34,2026-08,2026-08 2nd half,2026-08-31,11008.34,3484.14,927.07,6597.13
PC-2026-09-2478,PAY-2026-1155,staff-engineering-34,2026-09,2026-09 1st half,2026-09-15,11008.33,3484.14,927.07,6597.12
PC-2026-09-2479,PAY-2026-1156,staff-engineering-34,2026-09,2026-09 2nd half,2026-09-30,11008.34,3484.14,927.07,6597.13
PC-2026-10-2480,PAY-2026-1157,staff-engineering-34,2026-10,2026-10 1st half,2026-10-15,11008.33,3484.14,927.07,6597.12
PC-2026-10-2481,PAY-2026-1158,staff-engineering-34,2026-10,2026-10 2nd half,2026-10-31,11008.34,3484.14,927.07,6597.13
PC-2026-11-2482,PAY-2026-1159,staff-engineering-34,2026-11,2026-11 1st half,2026-11-15,11008.33,3484.14,927.07,6597.12
PC-2026-11-2483,PAY-2026-1160,staff-engineering-34,2026-11,2026-11 2nd half,2026-11-30,11008.34,3484.14,927.07,6597.13
PC-2026-12-2484,PAY-2026-1161,staff-engineering-34,2026-12,2026-12 1st half,2026-12-15,17613.33,5574.62,1483.31,10555.40
PC-2026-12-2485,PAY-2026-1162,staff-engineering-34,2026-12,2026-12 2nd half,2026-12-31,17613.34,5574.62,1483.32,10555.40
PC-2026-09-2486,PAY-2026-1163,staff-engineering-35,2026-09,2026-09 1st half,2026-09-15,4766.67,1413.32,415.49,2937.86
PC-2026-09-2487,PAY-2026-1164,staff-engineering-35,2026-09,2026-09 2nd half,2026-09-30,4766.66,1413.32,415.49,2937.85
PC-2026-10-2488,PAY-2026-1165,staff-engineering-35,2026-10,2026-10 1st half,2026-10-15,4766.67,1413.32,415.49,2937.86
PC-2026-10-2489,PAY-2026-1166,staff-engineering-35,2026-10,2026-10 2nd half,2026-10-31,4766.66,1413.32,415.49,2937.85
PC-2026-11-2490,PAY-2026-1167,staff-engineering-35,2026-11,2026-11 1st half,2026-11-15,4766.67,1413.32,415.49,2937.86
PC-2026-11-2491,PAY-2026-1168,staff-engineering-35,2026-11,2026-11 2nd half,2026-11-30,4766.66,1413.32,415.49,2937.85
PC-2026-12-2492,PAY-2026-1169,staff-engineering-35,2026-12,2026-12 1st half,2026-12-15,7626.67,2261.31,664.78,4700.58
PC-2026-12-2493,PAY-2026-1170,staff-engineering-35,2026-12,2026-12 2nd half,2026-12-31,7626.66,2261.31,664.78,4700.57
PC-2026-10-2494,PAY-2026-1171,staff-engineering-36,2026-10,2026-10 1st half,2026-10-15,8837.50,2797.06,737.42,5303.02
PC-2026-10-2495,PAY-2026-1172,staff-engineering-36,2026-10,2026-10 2nd half,2026-10-31,8837.50,2797.06,737.42,5303.02
PC-2026-11-2496,PAY-2026-1173,staff-engineering-36,2026-11,2026-11 1st half,2026-11-15,8837.50,2797.06,737.42,5303.02
PC-2026-11-2497,PAY-2026-1174,staff-engineering-36,2026-11,2026-11 2nd half,2026-11-30,8837.50,2797.06,737.42,5303.02
PC-2026-12-2498,PAY-2026-1175,staff-engineering-36,2026-12,2026-12 1st half,2026-12-15,14140.00,4475.31,1179.87,8484.82
PC-2026-12-2499,PAY-2026-1176,staff-engineering-36,2026-12,2026-12 2nd half,2026-12-31,14140.00,4475.31,1179.87,8484.82
PC-2026-10-2500,PAY-2026-1177,staff-engineering-37,2026-10,2026-10 1st half,2026-10-15,4633.33,1373.78,352.56,2906.99
PC-2026-10-2501,PAY-2026-1178,staff-engineering-37,2026-10,2026-10 2nd half,2026-10-31,4633.34,1373.78,352.56,2907.00
PC-2026-11-2502,PAY-2026-1179,staff-engineering-37,2026-11,2026-11 1st half,2026-11-15,4633.33,1373.78,352.56,2906.99
PC-2026-11-2503,PAY-2026-1180,staff-engineering-37,2026-11,2026-11 2nd half,2026-11-30,4633.34,1373.78,352.56,2907.00
PC-2026-12-2504,PAY-2026-1181,staff-engineering-37,2026-12,2026-12 1st half,2026-12-15,7413.33,2198.05,564.10,4651.18
PC-2026-12-2505,PAY-2026-1182,staff-engineering-37,2026-12,2026-12 2nd half,2026-12-31,7413.34,2198.05,564.10,4651.19
PC-2026-12-2506,PAY-2026-1183,staff-engineering-38,2026-12,2026-12 1st half,2026-12-15,11566.67,3429.52,1005.70,7131.45
PC-2026-12-2507,PAY-2026-1184,staff-engineering-38,2026-12,2026-12 2nd half,2026-12-31,11566.66,3429.52,1005.70,7131.44
PC-2024-12-2508,PAY-2024-0521,staff-engineering-bf0,2024-12,2024-12 1st half,2024-12-15,9066.67,2688.27,655.44,5722.96
PC-2024-12-2509,PAY-2024-0522,staff-engineering-bf0,2024-12,2024-12 2nd half,2024-12-31,9066.66,2688.27,655.44,5722.95
PC-2025-01-2510,PAY-2025-0805,staff-engineering-bf0,2025-01,2025-01 1st half,2025-01-15,5666.67,1680.17,409.65,3576.85
PC-2025-01-2511,PAY-2025-0806,staff-engineering-bf0,2025-01,2025-01 2nd half,2025-01-31,5666.66,1680.17,409.65,3576.84
PC-2025-02-2512,PAY-2025-0807,staff-engineering-bf0,2025-02,2025-02 1st half,2025-02-15,5666.67,1680.17,409.65,3576.85
PC-2025-02-2513,PAY-2025-0808,staff-engineering-bf0,2025-02,2025-02 2nd half,2025-02-28,5666.66,1680.17,409.65,3576.84
PC-2025-03-2514,PAY-2025-0809,staff-engineering-bf0,2025-03,2025-03 1st half,2025-03-15,5666.67,1680.17,409.65,3576.85
PC-2025-03-2515,PAY-2025-0810,staff-engineering-bf0,2025-03,2025-03 2nd half,2025-03-31,5666.66,1680.17,409.65,3576.84
PC-2025-04-2516,PAY-2025-0811,staff-engineering-bf0,2025-04,2025-04 1st half,2025-04-15,5666.67,1680.17,409.65,3576.85
PC-2025-04-2517,PAY-2025-0812,staff-engineering-bf0,2025-04,2025-04 2nd half,2025-04-30,5666.66,1680.17,409.65,3576.84
PC-2025-05-2518,PAY-2025-0813,staff-engineering-bf0,2025-05,2025-05 1st half,2025-05-15,5666.67,1680.17,409.65,3576.85
PC-2025-05-2519,PAY-2025-0814,staff-engineering-bf0,2025-05,2025-05 2nd half,2025-05-31,5666.66,1680.17,409.65,3576.84
PC-2025-06-2520,PAY-2025-0815,staff-engineering-bf0,2025-06,2025-06 1st half,2025-06-15,5666.67,1680.17,409.65,3576.85
PC-2025-06-2521,PAY-2025-0816,staff-engineering-bf0,2025-06,2025-06 2nd half,2025-06-30,5666.66,1680.17,409.65,3576.84
PC-2025-07-2522,PAY-2025-0817,staff-engineering-bf0,2025-07,2025-07 1st half,2025-07-15,5666.67,1680.17,409.65,3576.85
PC-2025-07-2523,PAY-2025-0818,staff-engineering-bf0,2025-07,2025-07 2nd half,2025-07-31,5666.66,1680.17,409.65,3576.84
PC-2025-08-2524,PAY-2025-0819,staff-engineering-bf0,2025-08,2025-08 1st half,2025-08-15,5666.67,1680.17,409.65,3576.85
PC-2025-08-2525,PAY-2025-0820,staff-engineering-bf0,2025-08,2025-08 2nd half,2025-08-31,5666.66,1680.17,409.65,3576.84
PC-2025-09-2526,PAY-2025-0821,staff-engineering-bf0,2025-09,2025-09 1st half,2025-09-15,5666.67,1680.17,409.65,3576.85
PC-2025-09-2527,PAY-2025-0822,staff-engineering-bf0,2025-09,2025-09 2nd half,2025-09-30,5666.66,1680.17,409.65,3576.84
PC-2025-10-2528,PAY-2025-0823,staff-engineering-bf0,2025-10,2025-10 1st half,2025-10-15,5666.67,1680.17,409.65,3576.85
PC-2025-10-2529,PAY-2025-0824,staff-engineering-bf0,2025-10,2025-10 2nd half,2025-10-31,5666.66,1680.17,409.65,3576.84
PC-2025-11-2530,PAY-2025-0825,staff-engineering-bf0,2025-11,2025-11 1st half,2025-11-15,5666.67,1680.17,409.65,3576.85
PC-2025-11-2531,PAY-2025-0826,staff-engineering-bf0,2025-11,2025-11 2nd half,2025-11-30,5666.66,1680.17,409.65,3576.84
PC-2025-12-2532,PAY-2025-0827,staff-engineering-bf0,2025-12,2025-12 1st half,2025-12-15,9384.00,2782.36,678.39,5923.25
PC-2025-12-2533,PAY-2025-0828,staff-engineering-bf0,2025-12,2025-12 2nd half,2025-12-31,9384.00,2782.36,678.39,5923.25
PC-2026-01-2534,PAY-2026-1185,staff-engineering-bf0,2026-01,2026-01 1st half,2026-01-15,5865.00,1738.97,423.99,3702.04
PC-2026-01-2535,PAY-2026-1186,staff-engineering-bf0,2026-01,2026-01 2nd half,2026-01-31,5865.00,1738.97,423.99,3702.04
PC-2026-02-2536,PAY-2026-1187,staff-engineering-bf0,2026-02,2026-02 1st half,2026-02-15,5865.00,1738.97,423.99,3702.04
PC-2026-02-2537,PAY-2026-1188,staff-engineering-bf0,2026-02,2026-02 2nd half,2026-02-28,5865.00,1738.97,423.99,3702.04
PC-2026-03-2538,PAY-2026-1189,staff-engineering-bf0,2026-03,2026-03 1st half,2026-03-15,5865.00,1738.97,423.99,3702.04
PC-2026-03-2539,PAY-2026-1190,staff-engineering-bf0,2026-03,2026-03 2nd half,2026-03-31,5865.00,1738.97,423.99,3702.04
PC-2026-04-2540,PAY-2026-1191,staff-engineering-bf0,2026-04,2026-04 1st half,2026-04-15,5865.00,1738.97,423.99,3702.04
PC-2026-04-2541,PAY-2026-1192,staff-engineering-bf0,2026-04,2026-04 2nd half,2026-04-30,5865.00,1738.97,423.99,3702.04
PC-2026-05-2542,PAY-2026-1193,staff-engineering-bf0,2026-05,2026-05 1st half,2026-05-15,5865.00,1738.97,423.99,3702.04
PC-2026-05-2543,PAY-2026-1194,staff-engineering-bf0,2026-05,2026-05 2nd half,2026-05-31,5865.00,1738.97,423.99,3702.04
PC-2026-06-2544,PAY-2026-1195,staff-engineering-bf0,2026-06,2026-06 1st half,2026-06-15,5865.00,1738.97,423.99,3702.04
PC-2026-06-2545,PAY-2026-1196,staff-engineering-bf0,2026-06,2026-06 2nd half,2026-06-30,5865.00,1738.97,423.99,3702.04
PC-2026-07-2546,PAY-2026-1197,staff-engineering-bf0,2026-07,2026-07 1st half,2026-07-15,5865.00,1738.97,423.99,3702.04
PC-2026-07-2547,PAY-2026-1198,staff-engineering-bf0,2026-07,2026-07 2nd half,2026-07-31,5865.00,1738.97,423.99,3702.04
PC-2026-08-2548,PAY-2026-1199,staff-engineering-bf0,2026-08,2026-08 1st half,2026-08-15,5865.00,1738.97,423.99,3702.04
PC-2026-08-2549,PAY-2026-1200,staff-engineering-bf0,2026-08,2026-08 2nd half,2026-08-31,5865.00,1738.97,423.99,3702.04
PC-2026-09-2550,PAY-2026-1201,staff-engineering-bf0,2026-09,2026-09 1st half,2026-09-15,5865.00,1738.97,423.99,3702.04
PC-2026-09-2551,PAY-2026-1202,staff-engineering-bf0,2026-09,2026-09 2nd half,2026-09-30,5865.00,1738.97,423.99,3702.04
PC-2026-10-2552,PAY-2026-1203,staff-engineering-bf0,2026-10,2026-10 1st half,2026-10-15,5865.00,1738.97,423.99,3702.04
PC-2026-10-2553,PAY-2026-1204,staff-engineering-bf0,2026-10,2026-10 2nd half,2026-10-31,5865.00,1738.97,423.99,3702.04
PC-2026-11-2554,PAY-2026-1205,staff-engineering-bf0,2026-11,2026-11 1st half,2026-11-15,5865.00,1738.97,423.99,3702.04
PC-2026-11-2555,PAY-2026-1206,staff-engineering-bf0,2026-11,2026-11 2nd half,2026-11-30,5865.00,1738.97,423.99,3702.04
PC-2026-12-2556,PAY-2026-1207,staff-engineering-bf0,2026-12,2026-12 1st half,2026-12-15,9712.44,2879.74,702.13,6130.57
PC-2026-12-2557,PAY-2026-1208,staff-engineering-bf0,2026-12,2026-12 2nd half,2026-12-31,9712.44,2879.74,702.13,6130.57
PC-2025-03-2558,PAY-2025-0829,staff-engineering-bf1,2025-03,2025-03 1st half,2025-03-15,7191.67,2132.33,630.94,4428.40
PC-2025-03-2559,PAY-2025-0830,staff-engineering-bf1,2025-03,2025-03 2nd half,2025-03-31,7191.66,2132.33,630.94,4428.39
PC-2025-04-2560,PAY-2025-0831,staff-engineering-bf1,2025-04,2025-04 1st half,2025-04-15,7191.67,2132.33,630.94,4428.40
PC-2025-04-2561,PAY-2025-0832,staff-engineering-bf1,2025-04,2025-04 2nd half,2025-04-30,7191.66,2132.33,630.94,4428.39
PC-2025-05-2562,PAY-2025-0833,staff-engineering-bf1,2025-05,2025-05 1st half,2025-05-15,7191.67,2132.33,630.94,4428.40
PC-2025-05-2563,PAY-2025-0834,staff-engineering-bf1,2025-05,2025-05 2nd half,2025-05-31,7191.66,2132.33,630.94,4428.39
PC-2025-06-2564,PAY-2025-0835,staff-engineering-bf1,2025-06,2025-06 1st half,2025-06-15,7191.67,2132.33,630.94,4428.40
PC-2025-06-2565,PAY-2025-0836,staff-engineering-bf1,2025-06,2025-06 2nd half,2025-06-30,7191.66,2132.33,630.94,4428.39
PC-2025-07-2566,PAY-2025-0837,staff-engineering-bf1,2025-07,2025-07 1st half,2025-07-15,7191.67,2132.33,630.94,4428.40
PC-2025-07-2567,PAY-2025-0838,staff-engineering-bf1,2025-07,2025-07 2nd half,2025-07-31,7191.66,2132.33,630.94,4428.39
PC-2025-08-2568,PAY-2025-0839,staff-engineering-bf1,2025-08,2025-08 1st half,2025-08-15,7191.67,2132.33,630.94,4428.40
PC-2025-08-2569,PAY-2025-0840,staff-engineering-bf1,2025-08,2025-08 2nd half,2025-08-31,7191.66,2132.33,630.94,4428.39
PC-2025-09-2570,PAY-2025-0841,staff-engineering-bf1,2025-09,2025-09 1st half,2025-09-15,7191.67,2132.33,630.94,4428.40
PC-2025-09-2571,PAY-2025-0842,staff-engineering-bf1,2025-09,2025-09 2nd half,2025-09-30,7191.66,2132.33,630.94,4428.39
PC-2025-10-2572,PAY-2025-0843,staff-engineering-bf1,2025-10,2025-10 1st half,2025-10-15,7191.67,2132.33,630.94,4428.40
PC-2025-10-2573,PAY-2025-0844,staff-engineering-bf1,2025-10,2025-10 2nd half,2025-10-31,7191.66,2132.33,630.94,4428.39
PC-2025-11-2574,PAY-2025-0845,staff-engineering-bf1,2025-11,2025-11 1st half,2025-11-15,7191.67,2132.33,630.94,4428.40
PC-2025-11-2575,PAY-2025-0846,staff-engineering-bf1,2025-11,2025-11 2nd half,2025-11-30,7191.66,2132.33,630.94,4428.39
PC-2025-12-2576,PAY-2025-0847,staff-engineering-bf1,2025-12,2025-12 1st half,2025-12-15,11506.67,3411.73,1009.51,7085.43
PC-2025-12-2577,PAY-2025-0848,staff-engineering-bf1,2025-12,2025-12 2nd half,2025-12-31,11506.66,3411.73,1009.51,7085.42
PC-2026-01-2578,PAY-2026-1209,staff-engineering-bf1,2026-01,2026-01 1st half,2026-01-15,7191.67,2132.33,630.94,4428.40
PC-2026-01-2579,PAY-2026-1210,staff-engineering-bf1,2026-01,2026-01 2nd half,2026-01-31,7191.66,2132.33,630.94,4428.39
PC-2026-02-2580,PAY-2026-1211,staff-engineering-bf1,2026-02,2026-02 1st half,2026-02-15,7191.67,2132.33,630.94,4428.40
PC-2026-02-2581,PAY-2026-1212,staff-engineering-bf1,2026-02,2026-02 2nd half,2026-02-28,7191.66,2132.33,630.94,4428.39
PC-2026-03-2582,PAY-2026-1213,staff-engineering-bf1,2026-03,2026-03 1st half,2026-03-15,7443.38,2206.96,653.02,4583.40
PC-2026-03-2583,PAY-2026-1214,staff-engineering-bf1,2026-03,2026-03 2nd half,2026-03-31,7443.37,2206.96,653.02,4583.39
PC-2026-04-2584,PAY-2026-1215,staff-engineering-bf1,2026-04,2026-04 1st half,2026-04-15,7443.38,2206.96,653.02,4583.40
PC-2026-04-2585,PAY-2026-1216,staff-engineering-bf1,2026-04,2026-04 2nd half,2026-04-30,7443.37,2206.96,653.02,4583.39
PC-2026-05-2586,PAY-2026-1217,staff-engineering-bf1,2026-05,2026-05 1st half,2026-05-15,7443.38,2206.96,653.02,4583.40
PC-2026-05-2587,PAY-2026-1218,staff-engineering-bf1,2026-05,2026-05 2nd half,2026-05-31,7443.37,2206.96,653.02,4583.39
PC-2026-06-2588,PAY-2026-1219,staff-engineering-bf1,2026-06,2026-06 1st half,2026-06-15,7443.38,2206.96,653.02,4583.40
PC-2026-06-2589,PAY-2026-1220,staff-engineering-bf1,2026-06,2026-06 2nd half,2026-06-30,7443.37,2206.96,653.02,4583.39
PC-2026-07-2590,PAY-2026-1221,staff-engineering-bf1,2026-07,2026-07 1st half,2026-07-15,7443.38,2206.96,653.02,4583.40
PC-2026-07-2591,PAY-2026-1222,staff-engineering-bf1,2026-07,2026-07 2nd half,2026-07-31,7443.37,2206.96,653.02,4583.39
PC-2026-08-2592,PAY-2026-1223,staff-engineering-bf1,2026-08,2026-08 1st half,2026-08-15,7443.38,2206.96,653.02,4583.40
PC-2026-08-2593,PAY-2026-1224,staff-engineering-bf1,2026-08,2026-08 2nd half,2026-08-31,7443.37,2206.96,653.02,4583.39
PC-2026-09-2594,PAY-2026-1225,staff-engineering-bf1,2026-09,2026-09 1st half,2026-09-15,7443.38,2206.96,653.02,4583.40
PC-2026-09-2595,PAY-2026-1226,staff-engineering-bf1,2026-09,2026-09 2nd half,2026-09-30,7443.37,2206.96,653.02,4583.39
PC-2026-10-2596,PAY-2026-1227,staff-engineering-bf1,2026-10,2026-10 1st half,2026-10-15,7443.38,2206.96,653.02,4583.40
PC-2026-10-2597,PAY-2026-1228,staff-engineering-bf1,2026-10,2026-10 2nd half,2026-10-31,7443.37,2206.96,653.02,4583.39
PC-2026-11-2598,PAY-2026-1229,staff-engineering-bf1,2026-11,2026-11 1st half,2026-11-15,7443.38,2206.96,653.02,4583.40
PC-2026-11-2599,PAY-2026-1230,staff-engineering-bf1,2026-11,2026-11 2nd half,2026-11-30,7443.37,2206.96,653.02,4583.39
PC-2026-12-2600,PAY-2026-1231,staff-engineering-bf1,2026-12,2026-12 1st half,2026-12-15,11909.40,3155.62,1044.84,7708.94
PC-2026-12-2601,PAY-2026-1232,staff-engineering-bf1,2026-12,2026-12 2nd half,2026-12-31,11909.40,2792.76,1044.84,8071.80
PC-2025-08-2602,PAY-2025-0849,staff-engineering-bf2,2025-08,2025-08 1st half,2025-08-15,4820.83,1429.37,432.77,2958.69
PC-2025-08-2603,PAY-2025-0850,staff-engineering-bf2,2025-08,2025-08 2nd half,2025-08-31,4820.84,1429.37,432.77,2958.70
PC-2025-09-2604,PAY-2025-0851,staff-engineering-bf2,2025-09,2025-09 1st half,2025-09-15,4820.83,1429.37,432.77,2958.69
PC-2025-09-2605,PAY-2025-0852,staff-engineering-bf2,2025-09,2025-09 2nd half,2025-09-30,4820.84,1429.37,432.77,2958.70
PC-2025-10-2606,PAY-2025-0853,staff-engineering-bf2,2025-10,2025-10 1st half,2025-10-15,4820.83,1429.37,432.77,2958.69
PC-2025-10-2607,PAY-2025-0854,staff-engineering-bf2,2025-10,2025-10 2nd half,2025-10-31,4820.84,1429.37,432.77,2958.70
PC-2025-11-2608,PAY-2025-0855,staff-engineering-bf2,2025-11,2025-11 1st half,2025-11-15,4820.83,1429.37,432.77,2958.69
PC-2025-11-2609,PAY-2025-0856,staff-engineering-bf2,2025-11,2025-11 2nd half,2025-11-30,4820.84,1429.37,432.77,2958.70
PC-2025-12-2610,PAY-2025-0857,staff-engineering-bf2,2025-12,2025-12 1st half,2025-12-15,7713.33,2287.00,692.43,4733.90
PC-2025-12-2611,PAY-2025-0858,staff-engineering-bf2,2025-12,2025-12 2nd half,2025-12-31,7713.34,2287.00,692.43,4733.91
PC-2026-01-2612,PAY-2026-1233,staff-engineering-bf2,2026-01,2026-01 1st half,2026-01-15,4820.83,1429.37,432.77,2958.69
PC-2026-01-2613,PAY-2026-1234,staff-engineering-bf2,2026-01,2026-01 2nd half,2026-01-31,4820.84,1429.37,432.77,2958.70
PC-2026-02-2614,PAY-2026-1235,staff-engineering-bf2,2026-02,2026-02 1st half,2026-02-15,4820.83,1429.37,432.77,2958.69
PC-2026-02-2615,PAY-2026-1236,staff-engineering-bf2,2026-02,2026-02 2nd half,2026-02-28,4820.84,1429.37,432.77,2958.70
PC-2026-03-2616,PAY-2026-1237,staff-engineering-bf2,2026-03,2026-03 1st half,2026-03-15,4820.83,1429.37,432.77,2958.69
PC-2026-03-2617,PAY-2026-1238,staff-engineering-bf2,2026-03,2026-03 2nd half,2026-03-31,4820.84,1429.37,432.77,2958.70
PC-2026-04-2618,PAY-2026-1239,staff-engineering-bf2,2026-04,2026-04 1st half,2026-04-15,4820.83,1429.37,432.77,2958.69
PC-2026-04-2619,PAY-2026-1240,staff-engineering-bf2,2026-04,2026-04 2nd half,2026-04-30,4820.84,1429.37,432.77,2958.70
PC-2026-05-2620,PAY-2026-1241,staff-engineering-bf2,2026-05,2026-05 1st half,2026-05-15,4820.83,1429.37,432.77,2958.69
PC-2026-05-2621,PAY-2026-1242,staff-engineering-bf2,2026-05,2026-05 2nd half,2026-05-31,4820.84,1429.37,432.77,2958.70
PC-2026-06-2622,PAY-2026-1243,staff-engineering-bf2,2026-06,2026-06 1st half,2026-06-15,4820.83,1429.37,432.77,2958.69
PC-2026-06-2623,PAY-2026-1244,staff-engineering-bf2,2026-06,2026-06 2nd half,2026-06-30,4820.84,1429.37,432.77,2958.70
PC-2026-07-2624,PAY-2026-1245,staff-engineering-bf2,2026-07,2026-07 1st half,2026-07-15,4820.83,1429.37,432.77,2958.69
PC-2026-07-2625,PAY-2026-1246,staff-engineering-bf2,2026-07,2026-07 2nd half,2026-07-31,4820.84,1429.37,432.77,2958.70
PC-2026-08-2626,PAY-2026-1247,staff-engineering-bf2,2026-08,2026-08 1st half,2026-08-15,4989.56,1479.40,447.92,3062.24
PC-2026-08-2627,PAY-2026-1248,staff-engineering-bf2,2026-08,2026-08 2nd half,2026-08-31,4989.56,1479.40,447.92,3062.24
PC-2026-09-2628,PAY-2026-1249,staff-engineering-bf2,2026-09,2026-09 1st half,2026-09-15,4989.56,1479.40,447.92,3062.24
PC-2026-09-2629,PAY-2026-1250,staff-engineering-bf2,2026-09,2026-09 2nd half,2026-09-30,4989.56,1479.40,447.92,3062.24
PC-2026-10-2630,PAY-2026-1251,staff-engineering-bf2,2026-10,2026-10 1st half,2026-10-15,4989.56,1479.40,447.92,3062.24
PC-2026-10-2631,PAY-2026-1252,staff-engineering-bf2,2026-10,2026-10 2nd half,2026-10-31,4989.56,1479.40,447.92,3062.24
PC-2026-11-2632,PAY-2026-1253,staff-engineering-bf2,2026-11,2026-11 1st half,2026-11-15,4989.56,1479.40,447.92,3062.24
PC-2026-11-2633,PAY-2026-1254,staff-engineering-bf2,2026-11,2026-11 2nd half,2026-11-30,4989.56,1479.40,447.92,3062.24
PC-2026-12-2634,PAY-2026-1255,staff-engineering-bf2,2026-12,2026-12 1st half,2026-12-15,7983.30,2367.05,716.67,4899.58
PC-2026-12-2635,PAY-2026-1256,staff-engineering-bf2,2026-12,2026-12 2nd half,2026-12-31,7983.30,2367.05,716.67,4899.58
PC-2026-01-2636,PAY-2026-1257,staff-engineering-bf3,2026-01,2026-01 1st half,2026-01-15,5804.17,1720.94,449.93,3633.30
